Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       7.402637,     0.05194036
       7.404434,     0.05184078
        7.40627,      0.0518343
       7.408105,     0.05180532
       7.409941,     0.05176365
       7.411777,     0.05173562
       7.413613,     0.05174097
       7.415449,      0.0517087
       7.417285,     0.05162953
       7.419082,     0.05162399
       7.420918,     0.05159532
       7.422754,     0.05157964
        7.42459,     0.05153396
       7.426426,     0.05151821
       7.428262,     0.05147707
       7.430098,     0.05144116
       7.431933,     0.05139661
       7.433731,     0.05139124
       7.435566,      0.0513192
       7.437402,     0.05131964
       7.439238,     0.05128128
       7.441074,     0.05127529
        7.44291,     0.05127697
       7.444746,     0.05120572
       7.446582,      0.0511605
       7.448418,     0.05116449
       7.450215,      0.0511777
       7.452051,     0.05106751
       7.453887,      0.0510555
       7.455723,     0.05110579
       7.457559,     0.05106386
       7.459394,     0.05104173
        7.46123,     0.05098225
       7.463067,     0.05096223
       7.464863,     0.05095029
       7.466699,     0.05090887
       7.468535,     0.05092858
       7.470371,     0.05087891
       7.472207,     0.05086105
       7.474043,       0.050828
       7.475879,     0.05081555
       7.477715,     0.05078973
       7.479551,     0.05077682
       7.481348,     0.05074591
       7.483203,     0.05074732
       7.485039,     0.05071462
       7.486875,     0.05073104
       7.488672,     0.05069441
       7.490508,     0.05066909
       7.492344,     0.05066595
        7.49418,     0.05065594
       7.496016,     0.05062371
       7.497851,     0.05059999
       7.499688,     0.05056753
       7.501523,     0.05056147
        7.50332,     0.05054704
       7.505156,     0.05053558
       7.506992,     0.05053528
       7.508828,     0.05060298
       7.510664,     0.05043782
         7.5125,      0.0505278
       7.514336,     0.05050605
       7.516172,     0.05045652
       7.518008,     0.05051843
       7.519804,     0.05039645
       7.521641,     0.05041328
       7.523477,     0.05045079
       7.525312,     0.05043971
       7.527148,      0.0504254
       7.528985,     0.05039804
        7.53082,     0.05039694
       7.532656,     0.05041435
       7.534453,     0.05039283
       7.536289,     0.05031513
       7.538125,     0.05036509
       7.539961,     0.05034016
       7.541797,     0.05030459
       7.543633,     0.05032991
       7.545469,     0.05033597
       7.547305,     0.05031089
       7.549101,     0.05032681
       7.550938,     0.05034975
       7.552773,     0.05030322
       7.554609,     0.05035134
       7.556445,     0.05033687
       7.558281,     0.05026268
       7.560117,     0.05038717
       7.561953,     0.05028548
       7.563789,     0.05030639
       7.565586,      0.0503333
       7.567422,      0.0502547
       7.569258,     0.05034033
       7.571094,     0.05031629
        7.57293,     0.05035311
       7.574766,     0.05036156
       7.576602,     0.05031333
       7.578437,     0.05035669
       7.580235,     0.05031826
        7.58207,      0.0502942
       7.583906,     0.05033396
       7.585742,     0.05037322
       7.587578,     0.05033145
       7.589414,     0.05036722
        7.59125,     0.05033827
       7.593086,     0.05037449
       7.594883,     0.05039003
       7.596719,     0.05038704
       7.598555,     0.05036747
        7.60039,     0.05039755
       7.602227,     0.05035189
       7.604063,     0.05039508
       7.605898,     0.05040371
       7.607734,       0.050402
       7.609571,     0.05040083
       7.611367,     0.05043912
       7.613203,     0.05040208
       7.615039,     0.05045356
       7.616875,      0.0504564
       7.618711,     0.05045971
       7.620547,     0.05047374
       7.622363,     0.05046551
       7.624199,     0.05046528
       7.626035,     0.05055412
       7.627871,     0.05054601
       7.629707,     0.05057206
       7.631543,     0.05054466
        7.63334,     0.05058239
       7.635176,     0.05058416
       7.637012,     0.05057821
       7.638848,     0.05062476
       7.640684,     0.05062633
       7.642519,      0.0506698
       7.644355,     0.05062829
       7.646192,     0.05067045
       7.648027,      0.0506731
       7.649824,     0.05069963
        7.65166,     0.05075629
       7.653496,     0.05072074
       7.655332,     0.05080928
       7.657168,      0.0507651
       7.659004,     0.05078753
        7.66084,     0.05082986
       7.662676,     0.05081495
       7.664473,     0.05084626
       7.666308,     0.05083511
       7.668145,      0.0508728
       7.669981,     0.05085979
       7.671816,     0.05093126
       7.673652,     0.05087329
       7.675488,     0.05098306
       7.677324,     0.05088817
        7.67916,     0.05099052
       7.680957,     0.05097878
       7.682793,     0.05102477
       7.684629,     0.05107101
       7.686465,     0.05103259
       7.688301,     0.05111502
       7.690137,     0.05108209
       7.691973,     0.05115423
       7.693809,     0.05110138
       7.695605,     0.05119341
       7.697442,     0.05114347
       7.699277,      0.0512046
       7.701113,     0.05122285
       7.702949,     0.05124219
       7.704785,     0.05125925
       7.706621,      0.0512479
       7.708457,     0.05129618
       7.710254,     0.05129137
        7.71209,     0.05136454
       7.713926,     0.05131662
       7.715762,      0.0513869
       7.717597,     0.05135192
       7.719434,     0.05141873
        7.72127,     0.05140265
       7.723105,     0.05147357
       7.724941,     0.05139166
       7.726738,     0.05152056
       7.728574,     0.05147682
        7.73041,      0.0515387
       7.732246,     0.05147322
       7.734082,     0.05158114
       7.735918,     0.05156637
       7.737754,     0.05160446
        7.73959,     0.05163873
       7.741387,     0.05163751
       7.743223,      0.0516929
       7.745059,     0.05165409
       7.746894,     0.05167371
       7.748731,     0.05168138
       7.750566,     0.05175342
       7.752402,     0.05171159
       7.754238,     0.05177271
       7.756035,     0.05175469
       7.757871,     0.05184082
       7.759707,     0.05179772
