Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       4.740342,     0.04963546,              0,       652.2159,      -127.5549
       4.742295,     0.04970149,              0,        654.976,      -129.8376
       4.744248,     0.04991693,              0,        664.562,      -130.7945
       4.746201,     0.05017436,              0,        675.152,      -130.3121
       4.748154,     0.05027841,              0,       682.3026,      -128.6604
       4.750107,     0.05015013,              0,       678.8642,      -127.6882
        4.75206,      0.0497498,              0,       674.6882,        -129.07
       4.754014,     0.04956184,              0,       673.4631,      -131.1782
       4.755967,      0.0498252,              0,       681.1647,      -132.8982
        4.75792,     0.05005619,              0,       690.1733,      -132.8848
       4.759873,     0.05014871,              0,       692.9493,      -132.1942
       4.761826,     0.04998565,              0,       693.6351,      -132.3411
       4.763779,      0.0499362,              0,       694.9095,      -132.7147
       4.765732,     0.04968238,              0,       692.5267,       -134.327
       4.767685,       0.049587,              0,       694.7186,      -136.4698
       4.769639,     0.05049299,              0,       713.0774,      -134.8814
       4.771592,     0.05066439,              0,       718.6606,      -131.6391
       4.773545,     0.05040982,              0,       716.7349,      -129.0265
       4.775498,     0.04980922,              0,       704.2577,      -129.3189
       4.777442,     0.04943353,              0,       696.2523,      -131.9061
       4.779395,     0.04951946,              0,       700.9938,      -134.7698
       4.781348,     0.04967432,              0,       709.0254,      -137.1484
       4.783301,     0.05027698,              0,       725.5663,      -136.2573
       4.785254,     0.05069398,              0,       743.0676,      -133.5743
       4.787207,      0.0507227,              0,       749.2596,      -130.1122
        4.78916,     0.05028882,              0,       741.3522,      -127.8339
       4.791113,     0.04982865,              0,       730.1547,      -128.2347
       4.793067,     0.04965573,              0,       727.2327,      -129.6185
        4.79502,     0.04963204,              0,       727.3515,      -131.4165
       4.796973,     0.04973029,              0,       735.3464,      -133.0359
       4.798926,     0.05000444,              0,       743.2468,      -133.4626
       4.800879,     0.05003973,              0,       750.7913,      -133.4432
       4.802852,     0.05005817,              0,       754.2464,      -133.2087
       4.804805,     0.05004632,              0,       754.9093,      -133.1156
       4.806758,     0.04980665,              0,       754.7742,       -134.003
       4.808711,     0.04974791,              0,       759.6823,      -135.1116
       4.810664,     0.05010035,              0,       767.8474,      -134.9511
       4.812617,     0.05017962,              0,       770.0881,      -134.4358
        4.81457,     0.04985473,              0,       768.3344,      -134.8076
       4.816524,     0.04978692,              0,       767.3821,      -135.7016
       4.818477,     0.04976109,              0,       771.5247,      -136.8026
        4.82043,     0.04993435,              0,       778.5648,      -137.4368
       4.822383,     0.05042084,              0,       793.2911,      -135.9561
       4.824336,      0.0501927,              0,       792.1528,      -134.8235
       4.826289,      0.0498476,              0,       789.2355,      -135.2554
       4.828242,     0.04978696,              0,       788.9679,      -136.1086
       4.830195,     0.04965353,              0,       789.5278,      -137.5562
       4.832149,     0.04977091,              0,       794.1893,      -138.6573
       4.834092,     0.04987738,              0,       797.9998,      -139.3082
       4.836045,     0.04980071,              0,       804.5743,      -139.6816
       4.837998,     0.04967439,              0,       802.2251,      -140.8357
       4.839951,     0.04962366,              0,       803.7542,      -142.5649
       4.841904,     0.04975942,              0,       810.1183,      -143.9235
       4.843857,     0.04970475,              0,       814.0958,      -144.9881
        4.84581,      0.0500042,              0,       818.7332,      -144.9456
       4.847764,     0.04971459,              0,       818.4979,       -145.605
       4.849717,     0.04940732,              0,       815.0901,      -148.2787
        4.85167,     0.04979217,              0,       824.4346,      -149.4638
       4.853623,     0.04981285,              0,       829.2531,      -150.6366
       4.855576,     0.04976986,              0,       833.4489,       -151.644
       4.857529,     0.04982495,              0,       835.0184,      -152.1998
       4.859482,      0.0492643,              0,       828.7921,      -155.1624
       4.861435,     0.04972744,              0,       838.2014,      -156.6743
       4.863389,     0.05023946,              0,       847.6536,       -156.063
       4.865342,     0.05024894,              0,       850.1031,      -155.0145
       4.867295,     0.04973956,              0,       846.2737,      -155.9817
       4.869248,     0.04982283,              0,       853.5008,        -156.85
       4.871201,      0.0498301,              0,        854.532,      -157.6812
       4.873154,     0.05019632,              0,       866.1801,      -157.4095
       4.875107,     0.04997406,              0,       861.1202,       -157.272
        4.87706,     0.04967231,              0,       860.0355,      -158.8976
       4.879014,     0.04979858,              0,       864.4205,      -159.7596
       4.880986,     0.04962383,              0,       864.4526,      -161.5292
       4.882939,      0.0494135,              0,       862.3257,      -164.2487
       4.884892,     0.04990587,              0,        871.588,      -165.2615
       4.886846,      0.0498631,              0,       871.1614,      -165.8437
       4.888799,     0.04967862,              0,       873.3359,      -167.5268
       4.890742,     0.04952098,              0,       870.9515,      -169.8369
       4.892695,     0.04981541,              0,       877.1171,      -171.2888
       4.894649,     0.04995755,              0,       884.7203,      -171.4234
